0.830000, empty set, 
0.834000, 10 , 
0.948000, 8 10 , 
0.926000, 1 8 10 , 
0.908000, 6 1 8 10 , 
0.862000, 4 6 1 8 10 , 
0.842000, 2 4 6 1 8 10 , 
0.796000, 9 2 4 6 1 8 10 , 
0.784000, 5 9 2 4 6 1 8 10 , 
0.768000, 3 5 9 2 4 6 1 8 10 , 
0.738000, 7 3 5 9 2 4 6 1 8 10 , 
